municipio,fecha_matrimonio,año_registro,mes_registro,edad_div1,edad_div2,sexo_div1,sexo_div2,dia_registro
4,06/08/1959,2021,7,85,79,M,F,6
25,04/11/2002,2021,7,53,48,M,F,6
18,15/05/2001,2021,7,45,,M,F,6
70,21/12/2007,2021,7,33,35,M,F,6
55,02/10/2009,2021,7,34,36,M,F,6
18,07/12/2018,2021,7,29,29,M,F,6
2,18/10/2008,2021,7,40,35,M,F,6
18,02/03/2019,2021,7,34,30,M,F,6
55,08/09/2010,2021,7,39,32,M,F,6
19,02/07/1990,2021,7,51,48,M,F,6
33,06/07/2002,2021,7,42,39,M,F,6
33,13/10/1978,2021,7,57,59,F,F,6
18,14/11/2016,2021,7,28,27,M,F,6
30,22/10/2010,2021,7,38,42,M,F,6
42,23/03/2011,2021,7,37,36,M,F,6
19,17/09/1976,2021,7,68,62,M,F,6
30,26/04/1994,2021,7,51,47,M,F,6
71,28/08/1998,2021,7,41,40,M,F,6
30,13/04/2012,2021,7,43,37,M,F,6
46,14/02/1997,2021,7,46,42,M,F,6
48,05/07/2013,2021,7,26,27,M,F,6
55,27/04/1993,2021,7,49,45,M,F,6
36,18/11/2005,2021,7,42,35,M,F,6
21,18/06/2009,2021,7,38,33,M,F,6
55,27/03/1993,2021,7,53,48,M,F,7
29,28/04/1974,2021,7,67,64,M,F,7
3,03/11/2006,2021,7,35,36,M,F,7
48,26/05/2011,2021,7,36,65,M,F,7
55,24/06/2016,2021,7,37,30,M,F,7
30,01/04/2016,2021,7,36,35,M,F,7
30,04/02/1993,2021,7,50,48,M,F,7
48,19/04/2013,2021,7,38,37,M,F,7
55,25/08/2017,2021,7,25,25,M,F,7
26,06/03/1981,2021,7,56,49,M,F,7
18,21/06/1985,2021,7,59,52,M,F,7
55,12/05/2011,2021,7,44,45,M,F,7
18,12/08/2013,2021,7,32,29,M,F,7
70,29/05/1993,2021,7,48,47,M,F,7
18,13/12/2002,2021,8,40,38,M,F,7
30,05/04/1991,2021,7,51,58,M,F,7
18,03/07/1986,2021,7,57,53,M,F,7
29,16/04/2010,2021,7,72,54,M,F,7
42,25/10/1991,2021,7,54,49,M,F,7
25,09/12/2016,2021,7,32,27,M,F,7
26,01/06/1981,2021,7,59,56,M,F,7
30,23/09/1992,2021,7,49,44,M,F,7
29,08/05/1991,2021,7,53,49,M,F,7
17,22/02/2013,2021,7,35,27,M,F,7
29,13/08/1994,2021,7,46,44,M,F,7
30,06/08/1987,2021,7,53,54,M,F,7
18,30/09/2015,2021,7,44,59,M,F,7
30,18/11/1998,2021,7,44,40,M,F,7
18,09/11/2010,2021,7,33,31,M,F,7
30,19/06/1989,2021,7,52,51,I,F,7
42,19/12/1998,2021,7,77,42,M,F,7
55,14/09/1983,2021,7,60,61,M,F,7
43,16/12/1993,2021,7,51,49,M,F,7
30,03/10/2001,2021,7,48,48,M,F,7
30,22/12/2015,2021,7,60,50,M,F,7
30,08/08/2017,2021,7,31,35,M,F,7
36,16/10/1990,2021,7,48,48,M,F,7
30,27/01/1993,2021,7,61,62,M,F,8
30,23/11/1995,2021,7,44,44,M,F,8
55,26/06/2008,2021,7,60,45,M,F,8
2,15/06/2010,2021,7,48,58,M,F,8
29,16/12/1985,2021,7,56,53,M,F,8
30,28/11/2012,2021,7,34,36,M,F,8
12,04/05/2018,2021,7,39,27,M,F,8
30,16/08/2013,2021,7,31,34,M,F,8
30,01/03/1989,2021,7,53,67,M,F,8
19,10/03/1995,2021,7,49,44,M,F,8
42,06/08/2004,2021,7,51,35,M,F,8
43,15/10/1999,2021,7,44,42,M,F,8
18,03/05/2002,2021,7,43,42,M,F,8
43,15/07/1999,2021,7,45,46,M,F,8
18,17/01/2011,2021,7,40,33,M,F,8
48,20/05/2014,2021,7,35,32,M,F,8
2,22/05/1997,2021,7,43,47,M,F,8
55,10/12/2008,2021,7,32,32,M,F,8
17,25/09/2004,2021,7,36,35,M,F,8
43,13/08/1996,2021,7,44,54,M,F,8
71,13/02/2014,2021,7,26,26,M,F,8
55,22/01/2016,2021,7,33,26,M,F,8
42,09/08/2009,2021,7,45,39,M,F,8
29,17/11/2017,2021,7,32,32,M,F,8
55,19/08/2020,2021,7,24,20,M,F,8
47,31/01/1995,2021,7,51,47,M,F,8
33,07/03/2001,2021,7,43,39,M,F,8
41,12/12/2016,2021,7,33,30,M,F,8
25,12/05/1978,2021,7,71,72,M,F,8
55,01/11/2017,2021,7,48,26,M,F,8
30,01/12/2004,2021,7,38,44,M,F,8
43,22/04/1999,2021,7,45,45,M,F,8
39,21/01/2011,2021,7,31,33,M,F,8
55,29/09/2016,2021,7,25,22,M,F,8
25,10/08/2012,2021,7,38,35,M,F,8
2,14/12/2010,2021,7,33,33,M,F,8
30,30/06/2007,2021,7,40,39,M,F,8
18,11/02/2014,2021,7,50,46,M,F,9
55,21/03/2012,2021,7,37,31,M,F,9
43,21/08/2009,2021,7,42,36,M,F,9
35,24/08/2012,2021,7,32,30,M,F,9
43,16/02/2005,2021,7,38,39,M,F,9
17,18/02/1997,2021,7,50,46,M,F,9
23,11/08/1999,2021,7,42,40,M,F,9
2,29/04/2008,2021,7,38,35,M,F,9
70,07/10/2008,2021,7,55,48,M,F,9
18,26/03/2009,2021,7,37,38,M,F,9
43,28/03/2014,2021,7,40,44,M,F,9
30,27/04/1997,2021,7,46,41,M,F,9
58,07/04/2000,2021,7,44,38,M,F,9
42,16/08/1975,2021,7,66,70,M,F,9
42,14/05/2004,2021,7,41,37,M,F,9
30,09/11/2012,2021,7,32,31,M,F,9
18,21/11/2008,2021,7,57,52,M,F,9
29,02/09/2014,2021,7,33,30,M,F,9
43,19/12/1997,2021,7,47,42,M,F,9
29,19/10/2012,2021,7,44,31,M,F,9
30,03/03/2014,2021,7,33,38,M,F,9
21,15/10/2010,2021,7,32,30,M,F,9
18,08/02/1990,2021,7,53,50,M,F,9
23,28/06/1997,2021,7,44,43,M,F,9
55,12/09/1992,2021,7,50,45,M,F,9
21,05/09/2000,2021,7,45,41,M,F,9
16,21/09/2012,2021,7,46,39,M,F,9
25,14/02/2019,2021,7,46,41,M,F,9
27,13/01/1996,2021,7,56,48,M,F,10
42,14/02/2019,2021,7,26,24,M,F,11
33,10/01/1986,2021,7,60,62,M,F,11
33,10/04/1986,2021,7,,62,M,F,11
29,07/10/2019,2021,7,21,,M,F,11
55,03/10/1991,2021,7,51,51,M,M,12
29,20/04/1999,2021,7,47,47,M,F,12
43,05/03/1999,2021,7,41,40,M,F,12
26,07/11/1986,2021,7,57,56,M,F,12
30,15/04/2000,2021,7,47,46,M,F,12
30,23/12/2015,2021,7,26,26,M,F,12
19,13/08/2009,2021,7,34,28,M,F,12
30,27/05/1983,2021,7,61,63,M,F,12
29,12/07/1990,2021,7,49,52,M,F,12
30,28/09/2016,2021,7,41,33,M,F,12
30,22/06/2011,2021,7,61,53,M,F,12
30,28/09/1996,2021,7,49,47,M,F,12
19,26/12/1983,2021,7,57,54,M,F,12
30,31/05/1989,2021,7,50,49,M,F,12
26,22/08/2008,2021,7,43,43,M,F,12
42,15/06/2016,2021,7,27,27,M,F,12
30,16/10/1998,2021,7,52,46,M,F,12
72,17/08/2012,2021,7,35,35,M,F,12
43,13/01/1969,2021,7,71,67,M,F,12
2,08/12/2016,2021,7,40,37,M,F,12
35,22/06/2002,2021,7,49,45,M,F,12
30,23/03/1999,2021,7,59,46,M,F,12
30,23/07/1998,2021,7,,,M,F,12
30,14/12/2015,2021,7,30,29,M,F,12
30,05/12/2017,2021,7,24,24,M,F,12
55,06/05/2003,2021,7,53,33,M,F,12
18,24/06/2013,2021,7,31,26,M,F,9
18,25/01/1992,2021,7,57,46,M,F,12
18,09/07/2004,2021,7,35,33,M,F,12
18,28/04/1988,2021,7,58,54,M,F,12
30,30/11/2000,2021,7,51,50,M,F,12
36,12/11/1986,2021,7,54,51,M,F,13
27,14/12/2012,2021,7,44,40,M,F,13
33,12/02/1993,2021,7,51,48,M,F,13
29,05/03/2014,2021,7,39,39,M,F,13
43,02/07/1981,2021,7,59,58,M,F,13
30,10/11/2005,2021,7,36,36,M,F,13
18,04/01/2001,2021,7,42,42,M,F,13
2,22/02/2000,2021,7,46,,M,F,13
33,11/04/1984,2021,7,66,67,M,F,13
48,14/11/2014,2021,7,36,36,M,F,13
43,02/04/2004,2021,7,45,38,M,F,13
2,29/06/2004,2021,7,41,33,M,F,13
55,15/02/2016,2021,7,23,21,M,F,13
30,01/10/2010,2021,7,35,32,M,F,13
30,08/05/2019,2021,7,55,50,M,F,13
55,12/12/2012,2021,7,65,48,M,F,13
30,15/03/1993,2021,7,49,47,M,F,13
55,13/09/2011,2021,7,42,32,M,F,13
55,15/03/2005,2021,7,42,35,M,F,13
43,02/07/1992,2021,7,49,48,M,F,13
55,05/07/2018,2021,7,63,56,M,F,13
30,15/07/1982,2021,7,60,59,M,F,13
29,07/03/2006,2021,7,50,43,M,F,13
25,19/03/1986,2021,7,54,50,M,F,13
29,13/09/2012,2021,7,29,,M,F,13
42,23/04/2010,2021,7,55,44,M,F,13
19,14/09/1994,2021,7,61,52,M,F,13
30,16/07/1986,2021,7,56,53,M,F,13
26,03/11/2006,2021,7,49,42,M,F,13
30,12/10/2013,2021,7,29,28,M,F,13
21,17/05/2004,2021,7,39,42,M,F,13
56,26/01/1999,2021,7,47,43,M,F,13
18,01/04/2004,2021,7,45,41,M,F,13
55,11/07/2016,2021,7,30,32,M,F,13
30,10/11/2007,2021,7,36,36,M,F,13
55,28/05/2015,2021,7,36,40,M,F,13
2,26/09/2008,2021,7,39,31,M,F,13
12,13/03/1995,2021,7,54,50,M,F,13
55,05/10/2017,2021,7,32,31,M,F,14
41,17/10/2005,2021,7,44,42,M,F,14
18,08/03/1985,2021,7,56,54,M,F,14
48,10/09/2018,2021,7,27,39,M,F,14
25,29/11/2002,2021,7,41,39,M,F,14
43,19/09/2006,2021,7,32,31,M,F,14
42,19/01/1996,2021,7,46,42,M,F,14
2,19/09/2013,2021,7,31,27,M,F,14
55,26/08/2016,2021,7,31,53,M,F,14
55,24/04/2007,2021,7,35,32,M,F,14
55,14/02/2013,2021,7,34,28,M,F,14
37,21/07/1998,2021,7,62,40,M,F,14
2,07/06/2007,2021,7,36,41,M,F,14
29,12/12/2013,2021,7,31,35,M,F,14
66,26/02/2004,2021,7,41,37,M,F,14
42,25/11/1996,2021,7,44,47,M,F,14
55,06/12/2017,2021,7,77,40,M,F,14
48,28/04/2000,2021,7,43,39,M,F,14
66,04/07/2016,2021,7,25,27,M,F,14
37,14/09/1996,2021,7,45,41,M,F,14
48,03/03/2006,2021,7,35,34,M,F,14
30,05/07/2012,2021,7,34,31,M,F,14
42,15/03/2011,2021,7,35,27,M,F,14
30,25/03/2010,2021,7,36,29,M,F,14
30,18/05/2018,2021,7,36,41,M,F,14
43,07/08/2015,2021,7,55,39,M,F,14
33,01/08/2012,2021,7,31,28,M,F,14
55,09/10/2002,2021,7,42,38,M,F,14
30,23/05/2016,2021,7,37,34,M,F,14
30,06/09/2008,2021,7,52,41,M,F,14
29,31/08/2005,2021,7,36,34,M,F,15
36,13/12/2001,2021,7,73,50,M,F,15
72,19/11/2004,2021,7,41,36,M,F,15
29,14/05/2007,2021,7,33,32,M,F,15
30,29/03/2017,2021,7,41,32,M,F,15
30,06/05/1998,2021,7,52,42,M,F,15
19,10/06/1999,2021,7,39,42,M,F,15
30,21/08/2017,2021,7,29,29,M,F,15
30,08/09/1993,2021,7,53,47,M,F,15
30,15/04/2016,2021,7,32,28,M,F,15
18,28/04/2003,2021,7,42,40,M,F,15
55,19/09/1986,2021,7,61,55,M,F,15
21,17/02/2006,2021,7,33,,M,F,15
30,15/08/2012,2021,7,30,30,M,F,15
30,07/02/2008,2021,7,41,40,M,F,15
18,05/11/2004,2021,7,39,38,M,F,15
43,21/11/1994,2021,7,44,41,M,F,15
42,27/12/1984,2021,7,57,60,M,F,15
30,04/03/2016,2021,7,34,33,M,F,15
55,08/10/2007,2021,7,33,32,M,F,15
29,24/04/2009,2021,7,36,42,M,F,15
55,03/02/1992,2021,7,49,50,M,F,15
55,15/10/2015,2021,7,41,46,M,F,15
27,26/09/2013,2021,7,29,29,M,F,15
25,01/12/1977,2021,7,65,63,M,F,15
33,28/02/1992,2021,7,47,47,M,F,13
30,11/02/2009,2021,7,36,33,M,F,15
42,28/11/1983,2021,7,62,56,M,F,16
18,27/06/2006,2021,7,35,33,M,F,16
29,07/04/1999,2021,7,45,45,M,F,16
55,14/11/2002,2021,7,39,40,M,F,16
18,07/09/2004,2021,7,44,40,M,F,16
55,15/09/2000,2021,7,56,47,M,F,16
18,15/12/2003,2021,9,70,50,M,F,1
23,12/08/2011,2021,7,33,26,M,F,16
14,12/01/2017,2021,7,28,29,M,F,16
30,04/02/1982,2021,7,64,61,M,F,16
56,27/08/2009,2021,7,36,30,M,F,16
55,19/12/2013,2021,7,33,32,M,F,16
48,30/09/2004,2021,7,36,37,M,F,16
29,22/04/2016,2021,7,45,33,M,F,16
43,23/03/2012,2021,7,39,39,M,F,16
30,18/12/1985,2021,7,,,M,F,16
2,09/04/2013,2021,7,28,30,M,F,16
55,21/05/2004,2021,7,37,31,M,F,16
18,20/06/2012,2021,9,27,25,M,F,3
42,20/02/2015,2021,7,34,38,M,F,16
71,02/09/1982,2021,7,70,64,M,F,16
55,11/08/1999,2021,7,49,49,M,F,16
30,11/09/2018,2021,7,28,28,M,F,16
42,06/08/1972,2021,7,70,70,M,F,16
42,08/01/1994,2021,7,61,57,M,F,16
18,04/11/2009,2021,7,41,44,M,F,16
55,11/07/2014,2021,7,33,32,M,F,16
35,18/09/2013,2021,7,37,24,M,F,16
42,10/12/1999,2021,7,46,46,M,F,16
58,13/12/2013,2021,7,26,26,M,F,16
30,14/02/1998,2021,7,42,42,M,F,19
30,28/05/2002,2021,7,49,41,M,F,19
18,11/02/2011,2021,9,32,29,M,F,3
41,12/05/2008,2021,7,40,34,M,F,19
30,01/11/2017,2021,7,36,24,M,F,19
55,02/09/2019,2021,7,43,56,M,F,19
55,02/03/2020,2021,7,19,39,M,F,19
30,07/10/1994,2021,7,51,46,M,F,19
20,06/04/2006,2021,7,36,33,F,F,20
18,03/08/2010,2021,7,47,41,M,F,20
12,07/10/1997,2021,7,53,46,M,F,20
18,06/12/2008,2021,7,43,32,M,F,20
37,30/06/1987,2021,7,53,55,M,F,20
18,05/04/2002,2021,7,46,41,M,F,20
47,25/06/2013,2021,7,28,28,M,F,20
30,17/10/2014,2021,7,27,29,M,F,20
19,25/09/2020,2021,7,32,25,M,F,20
30,18/08/1998,2021,7,46,48,M,F,20
30,21/02/2017,2021,7,30,30,M,F,20
21,26/04/1984,2021,7,57,56,M,F,20
30,08/05/2012,2021,7,,,M,F,20
42,26/03/2020,2021,7,25,30,M,F,20
30,11/10/1990,2021,7,56,45,M,F,20
30,29/07/2014,2021,7,36,29,M,F,20
33,25/11/2014,2021,7,33,26,M,F,20
29,30/05/2003,2021,7,50,45,M,F,20
30,17/01/2010,2021,7,33,32,M,F,20
29,30/06/2001,2021,7,46,41,M,F,20
69,29/03/1991,2021,7,55,51,M,F,20
69,10/11/2009,2021,7,45,37,M,F,21
18,28/04/2017,2021,7,29,31,M,F,21
42,02/10/2009,2021,7,47,44,M,F,21
42,,2021,7,,,,,21
42,,2021,7,,,,,21
18,13/10/1998,2021,7,45,48,M,F,22
30,14/02/2003,2021,7,45,40,M,F,22
21,24/01/2004,2021,7,40,42,M,F,22
19,24/12/2001,2021,7,44,44,M,F,22
30,20/04/2010,2021,7,42,37,M,F,22
29,05/08/1985,2021,7,55,53,M,F,22
29,17/08/1990,2021,7,49,50,M,F,22
29,10/11/2003,2021,7,35,34,M,F,22
42,04/12/1985,2021,7,59,56,M,F,23
38,08/12/1999,2021,7,45,48,M,F,23
30,23/10/1996,2021,7,48,48,M,F,23
51,16/02/2009,2021,7,32,30,M,F,23
30,22/06/2012,2021,7,32,31,M,F,23
51,26/12/1998,2021,7,44,42,M,F,25
18,07/07/1985,2021,7,56,57,M,F,26
30,07/03/2011,2021,7,35,30,M,F,26
18,06/08/2010,2021,8,41,47,M,F,6
30,29/05/2017,2021,7,35,30,M,F,26
14,23/05/1979,2021,7,62,58,M,F,26
18,29/07/2010,2021,7,32,31,M,F,27
42,14/05/2002,2021,7,41,40,M,F,27
18,08/04/2009,2021,7,36,30,M,F,27
51,09/04/1992,2021,7,53,56,M,F,27
29,12/01/2004,2021,7,35,36,M,F,27
30,03/06/1993,2021,7,46,46,M,F,28
18,16/07/1999,2021,7,48,57,M,F,28
30,11/10/1990,2021,7,59,52,M,F,28
18,07/01/2019,2021,7,27,34,M,F,28
29,27/02/2004,2021,7,45,40,M,F,28
18,09/10/1992,2021,7,48,48,M,F,29
18,27/10/2003,2021,7,48,48,M,F,29
30,16/03/2004,2021,7,61,49,M,F,29
30,31/05/1996,2021,7,51,42,M,F,29
30,22/12/1994,2021,7,64,50,M,F,29
30,19/05/2006,2021,7,39,41,M,F,29
30,01/04/2008,2021,7,38,35,M,F,29
43,08/08/2011,2021,7,30,28,M,F,30
18,25/08/2006,2021,9,38,34,M,F,6
42,28/04/2000,2021,7,39,47,M,F,30
30,17/09/2015,2021,7,50,55,M,F,30
18,02/06/1995,2021,9,50,48,M,F,6
72,01/06/1992,2021,8,48,46,M,F,2
43,13/03/1998,2021,8,47,46,M,F,2
30,27/12/2012,2021,8,45,41,M,F,2
30,03/05/2002,2021,8,46,47,M,F,2
30,14/10/1988,2021,8,57,57,M,F,2
43,22/04/1994,2021,8,52,50,M,F,2
30,25/03/2010,2021,8,50,47,M,F,2
30,05/01/2006,2021,8,40,37,M,F,2
30,19/05/2018,2021,8,36,36,M,F,2
30,03/07/2015,2021,8,31,31,M,F,2
30,06/11/2014,2021,8,60,58,M,F,2
30,03/08/2019,2021,8,32,32,M,F,2
26,29/05/2015,2021,8,54,53,M,F,2
46,10/11/1985,2021,8,,,M,F,2
17,14/12/2001,2021,8,45,41,M,F,3
47,23/12/2015,2021,8,30,41,M,F,3
43,07/02/2019,2021,8,,44,M,F,3
19,08/05/1998,2021,8,56,56,M,F,3
30,09/09/2010,2021,8,31,28,M,F,3
55,15/04/2008,2021,8,56,53,M,F,3
18,08/02/2011,2021,8,37,34,M,F,3
55,19/12/1994,2021,8,49,45,M,F,3
30,21/04/1989,2021,8,58,52,M,F,3
25,26/04/1990,2021,8,,55,M,F,3
33,03/08/2018,2021,8,27,20,M,F,3
33,06/06/2006,2021,8,47,46,M,F,3
19,21/11/2003,2021,8,39,43,M,F,4
30,26/10/2018,2021,8,28,26,M,F,4
17,02/12/2015,2021,8,33,34,M,F,4
19,21/11/1987,2021,8,58,55,M,F,4
30,18/02/2019,2021,8,28,28,M,F,4
43,29/10/2007,2021,8,42,34,M,F,4
33,12/10/1990,2021,8,58,57,M,F,4
55,29/05/1997,2021,8,44,43,M,F,4
30,11/01/2001,2021,8,42,39,M,F,4
55,03/06/2017,2021,8,34,33,M,F,4
30,23/03/2018,2021,8,50,40,M,F,4
17,29/11/2019,2021,8,27,26,M,F,4
18,30/11/1992,2021,8,61,53,M,F,4
25,06/04/2001,2021,8,43,51,M,F,4
30,05/04/2008,2021,8,40,38,M,F,4
30,18/05/2004,2021,8,45,38,M,F,4
30,08/02/2006,2021,8,41,40,M,F,4
30,17/10/2017,2021,8,28,22,M,F,4
55,23/02/2009,2021,8,34,34,M,F,4
29,25/09/2006,2021,8,40,38,M,F,4
33,08/02/1999,2021,8,48,46,M,F,4
18,28/03/1980,2021,8,68,63,M,F,4
42,22/01/1996,2021,8,51,53,M,F,4
55,19/04/1989,2021,8,54,50,M,F,5
2,25/03/2014,2021,8,35,32,M,F,5
17,27/03/2003,2021,8,42,43,M,F,5
18,04/10/2016,2021,8,28,29,M,F,5
55,12/11/2012,2021,8,40,31,M,F,5
30,19/10/1990,2021,8,51,49,M,F,5
30,21/11/2014,2021,8,41,44,M,F,5
55,05/12/2012,2021,8,36,32,M,M,5
55,23/02/2000,2021,8,42,39,M,F,5
55,22/05/2013,2021,8,32,30,M,F,6
35,20/09/2013,2021,8,40,34,M,F,6
23,16/02/2013,2021,8,45,32,M,F,6
18,15/06/1983,2021,8,60,65,M,F,6
55,12/09/1993,2021,8,63,61,M,F,6
18,16/03/2012,2021,8,50,50,M,F,6
26,06/06/1989,2021,8,60,52,M,F,6
30,10/12/2007,2021,8,36,33,M,F,6
29,20/02/1981,2021,8,61,56,M,F,6
18,06/04/2001,2021,8,44,44,M,F,6
43,10/11/2009,2021,8,33,31,M,F,6
30,01/06/2006,2021,8,41,34,M,F,6
43,12/11/1996,2021,8,46,43,M,F,6
25,20/01/2010,2021,8,37,34,M,F,6
42,26/01/2000,2021,8,44,40,M,F,6
26,16/12/1991,2021,8,52,50,M,F,6
38,18/06/2004,2021,8,40,40,M,F,6
18,09/12/2016,2021,8,71,42,M,F,6
55,11/09/1996,2021,8,46,43,M,F,6
18,08/01/2010,2021,9,45,45,M,F,6
29,06/11/1992,2021,8,47,47,M,F,6
18,15/11/2017,2021,9,31,27,M,F,6
2,26/09/2017,2021,8,29,27,M,F,6
4,22/06/2004,2021,8,35,34,M,F,7
30,17/01/2010,2021,8,33,32,M,F,8
55,14/10/2011,2021,8,30,29,M,F,9
42,22/11/2002,2021,8,38,37,M,F,9
43,12/07/2012,2021,8,60,49,F,F,9
35,06/04/2018,2021,8,31,40,M,F,9
30,24/11/2010,2021,8,28,27,M,F,9
48,06/05/1987,2021,8,56,53,M,F,9
18,09/01/1995,2021,8,46,45,M,F,9
61,06/12/2019,2021,8,47,31,M,F,9
2,21/01/1993,2021,8,48,47,M,F,9
35,25/09/1998,2021,8,59,54,M,F,9
29,05/10/1988,2021,8,,49,M,F,9
42,23/11/2001,2021,8,41,39,F,F,9
30,26/05/2004,2021,8,39,38,M,F,9
30,26/11/2014,2021,8,30,25,M,F,9
55,22/06/2000,2021,8,38,39,M,F,9
42,28/02/1990,2021,8,56,55,M,F,9
18,25/02/1970,2021,8,77,70,M,F,9
48,24/11/2010,2021,8,48,34,M,F,9
55,27/03/1974,2021,8,70,67,M,F,9
55,28/06/2012,2021,8,27,27,M,F,9
55,26/04/1995,2021,8,44,44,M,F,10
42,03/07/1992,2021,8,51,50,M,F,10
27,13/03/2010,2021,8,31,29,M,F,10
18,07/12/2010,2021,8,48,50,M,F,10
43,27/05/1988,2021,8,53,54,M,F,10
70,05/10/2011,2021,8,36,27,M,F,10
30,23/02/2012,2021,8,40,38,M,F,10
18,12/02/2013,2021,8,29,27,M,F,10
26,28/01/2016,2021,8,30,29,M,F,10
30,14/05/2015,2021,8,33,33,M,F,10
30,20/12/1973,2021,8,68,67,M,F,10
55,12/11/2010,2021,8,33,29,M,F,10
35,10/08/1991,2021,8,62,50,M,F,10
48,30/05/1997,2021,8,43,42,M,F,10
33,22/04/1992,2021,8,51,49,M,F,10
55,08/03/2016,2021,8,32,44,M,F,10
19,10/12/1982,2021,8,61,60,M,F,10
26,15/02/2002,2021,8,38,39,M,F,10
30,24/04/1993,2021,8,54,52,M,F,10
19,14/02/2015,2021,8,55,56,M,F,10
30,04/12/2017,2021,8,47,45,M,F,10
2,18/04/2013,2021,8,29,28,M,F,10
16,19/04/1996,2021,8,51,45,M,F,10
29,05/07/2008,2021,8,40,33,M,F,10
29,23/08/2010,2021,8,32,30,M,F,10
55,22/02/2016,2021,8,33,26,M,F,11
2,20/05/1993,2021,8,51,52,M,F,11
29,27/03/2001,2021,8,40,39,M,F,11
42,27/08/1997,2021,8,51,57,M,F,11
2,16/03/1979,2021,8,61,61,M,F,11
2,09/05/2013,2021,8,48,46,M,F,11
18,24/11/1994,2021,9,46,48,M,F,6
18,27/04/1978,2021,8,64,72,M,F,11
30,12/02/2014,2021,8,31,36,M,F,11
43,17/09/2009,2021,8,41,34,M,F,11
30,30/10/2003,2021,8,38,38,M,F,11
26,14/02/2014,2021,8,36,36,M,F,11
43,04/05/2006,2021,8,35,32,M,F,11
42,13/09/1999,2021,8,49,50,M,F,11
42,22/05/2015,2021,8,53,35,M,F,11
55,15/09/2001,2021,8,41,44,M,F,11
55,17/02/2012,2021,8,38,39,M,F,11
30,24/11/2006,2021,8,35,34,M,F,11
18,04/06/2015,2021,8,29,32,M,F,11
30,07/08/2015,2021,8,37,26,M,F,11
25,24/09/1999,2021,8,42,40,M,F,11
18,29/08/2002,2021,8,39,39,M,F,11
30,03/02/1999,2021,8,62,56,M,F,11
30,27/08/1992,2021,8,56,56,M,F,11
18,18/02/2011,2021,8,35,39,M,F,12
29,19/10/2001,2021,8,39,39,M,F,12
18,20/02/2003,2021,8,39,36,M,F,12
48,,2021,8,42,38,M,F,12
18,19/05/2006,2021,8,39,38,M,F,12
55,16/02/2018,2021,8,24,23,M,F,12
30,14/08/1991,2021,8,49,48,M,F,12
30,06/04/1996,2021,8,52,47,M,F,12
36,23/09/1987,2021,8,58,51,M,F,12
19,01/11/1999,2021,8,41,40,M,F,12
52,11/02/2016,2021,8,38,45,M,F,12
29,06/04/2018,2021,8,46,51,M,F,12
71,06/01/1987,2021,8,57,58,M,F,12
30,08/05/2006,2021,8,41,23,M,F,12
30,19/04/1985,2021,8,63,63,M,F,12
55,15/05/2000,2021,8,42,37,M,F,12
48,14/02/2013,2021,8,44,34,M,F,12
30,23/08/2005,2021,8,46,45,M,F,12
30,20/10/2008,2021,8,35,36,M,F,12
30,05/12/2009,2021,8,41,34,M,F,12
25,03/12/1999,2021,8,46,45,M,F,12
35,,2021,8,31,30,M,F,12
10,19/04/1987,2021,8,60,52,M,F,12
4,02/06/2004,2021,8,40,33,M,F,12
40,02/09/2014,2021,8,42,28,M,F,12
29,12/03/1994,2021,8,47,,M,F,12
29,06/02/2010,2021,8,39,42,M,F,12
29,27/09/2008,2021,8,34,31,M,F,12
2,14/11/2002,2021,8,49,55,M,F,13
18,02/06/2018,2021,8,36,35,M,F,13
18,12/02/2015,2021,8,27,25,M,F,11
41,14/08/1957,2021,8,58,51,M,F,13
18,13/04/2016,2021,8,47,43,F,F,13
30,03/09/1992,2021,8,53,49,M,F,13
30,16/05/2019,2021,8,45,46,M,F,13
30,15/10/1986,2021,8,52,52,M,F,13
18,10/10/1996,2021,8,53,52,F,F,13
30,28/04/2016,2021,8,43,34,M,F,13
55,21/09/2015,2021,8,23,24,M,F,13
30,20/10/2008,2021,8,39,39,M,F,13
66,26/06/1988,2021,8,55,49,M,F,13
18,16/03/1992,2021,8,54,50,M,F,13
30,04/02/2012,2021,8,48,47,M,F,13
18,09/01/1996,2021,8,45,46,F,F,13
30,10/02/1987,2021,8,53,53,M,F,13
18,12/05/1989,2021,8,64,52,M,F,13
66,18/10/2000,2021,8,48,55,M,F,13
55,25/06/2005,2021,8,41,36,M,F,13
30,26/05/2017,2021,8,41,39,M,F,13
19,07/05/1999,2021,8,49,44,M,F,13
33,04/07/2005,2021,8,40,37,M,F,13
30,22/06/1996,2021,8,46,47,M,F,15
42,03/11/2017,2021,8,30,22,M,F,16
18,04/07/2008,2021,8,40,47,M,F,13
30,15/12/1984,2021,8,64,63,M,F,16
30,08/06/1990,2021,8,50,50,M,F,16
30,14/02/2000,2021,8,43,41,M,F,16
11,12/12/2001,2021,8,49,44,M,F,16
30,15/11/2016,2021,8,30,28,M,F,16
56,12/09/2015,2021,8,28,25,M,F,16
18,15/10/1991,2021,8,59,51,M,F,16
48,12/06/2017,2021,8,30,28,M,F,16
55,08/02/2002,2021,8,58,54,M,F,16
17,31/05/2013,2021,8,29,29,M,F,16
25,26/01/1995,2021,8,48,47,M,F,16
30,23/08/2013,2021,8,43,32,M,F,16
18,15/04/2011,2021,8,38,33,M,F,13
26,22/08/1994,2021,8,51,49,M,F,16
18,16/11/2006,2021,8,43,44,M,F,13
