municipio,fecha_matrimonio,anio_registro,mes_registro,edad_div1,edad_div2,sexo_div1,sexo_div2,dia_registro
55,29/06/2009,2023,10,71,66,M,F,11
18,24/09/1996,2023,10,45,43,M,F,11
18,29/11/2012,2023,10,39,36,M,F,11
48,12/2/2003,2023,10,39,38,M,F,11
35,30/09/1978,2023,10,67,64,M,F,11
43,25/02/2003,2023,10,42,38,M,F,11
18,19/10/1988,2023,10,57,58,M,F,11
48,17/11/2007,2023,10,56,53,M,F,11
30,31/08/2011,2023,10,43,39,M,F,11
18,18/03/2005,2023,10,41,40,M,F,11
30,29/07/2011,2023,10,36,36,M,F,11
18,26/04/2010,2023,10,33,32,M,F,11
18,4/10/2005,2023,10,42,40,M,F,11
17,5/4/2013,2023,10,30,27,M,F,11
18,11/2/2016,2023,10,30,33,M,F,11
55,9/12/1998,2023,10,0,,M,F,11
48,15/07/1987,2023,10,58,55,M,F,11
19,27/08/1999,2023,10,43,42,M,F,11
41,25/05/2012,2023,10,42,33,M,F,11
18,18/06/1997,2023,10,49,43,M,F,11
35,12/11/2021,2023,10,23,26,M,F,11
30,8/5/2012,2023,10,70,56,M,F,11
18,24/01/2006,2023,10,41,36,M,F,11
30,7/7/1983,2023,10,66,68,M,F,11
24,28/04/1992,2023,10,58,55,M,F,11
29,30/05/2021,2023,10,26,25,M,F,11
26,24/11/2017,2023,10,48,56,M,F,12
55,25/04/2000,2023,10,48,48,M,F,12
55,1/9/2018,2023,10,29,28,M,F,12
55,9/3/2005,2023,10,42,42,M,F,13
55,18/02/2016,2023,10,59,49,M,F,13
55,18/04/1973,2023,10,76,75,M,F,13
19,18/12/1996,2023,10,60,51,M,F,13
12,,2023,10,43,,M,,13
2,8/5/2009,2023,10,42,42,M,F,13
55,25/06/1979,2023,10,61,59,M,F,13
43,30/11/1996,2023,10,53,52,M,F,13
71,19/05/2008,2023,10,25,41,M,F,13
43,24/09/2008,2023,10,40,40,M,F,13
43,23/11/2015,2023,10,27,24,M,F,13
18,4/7/2000,2023,10,46,41,M,F,13
25,1/8/2014,2023,10,33,34,M,F,13
30,18/12/2004,2023,10,40,41,M,F,13
30,23/11/2012,2023,10,34,36,M,F,13
55,31/08/1998,2023,10,47,45,M,F,13
43,13/11/1998,2023,10,50,51,M,F,13
43,15/03/2002,2023,10,42,40,M,F,13
29,8/5/2004,2023,10,44,39,M,F,13
43,12/1/1993,2023,10,54,49,M,F,13
18,7/5/2011,2023,10,46,35,M,F,13
18,6/7/1995,2023,10,57,52,M,F,13
33,12/12/1991,2023,10,54,49,M,F,13
27,23/06/2012,2023,10,37,36,M,F,13
42,,2023,10,34,31,M,F,14
27,31/05/2019,2023,10,23,23,M,F,15
29,20/08/1995,2023,10,45,45,M,F,15
29,5/6/2012,2023,10,36,33,M,F,15
30,14/06/2019,2023,10,54,36,M,F,16
55,10/3/1990,2023,10,51,58,M,F,16
30,26/06/2008,2023,10,35,34,M,F,16
55,16/12/2015,2023,10,50,48,M,F,16
41,6/4/2001,2023,10,43,49,M,F,16
55,6/11/2020,2023,10,30,41,M,F,16
48,15/11/2001,2023,10,44,46,M,F,16
30,3/5/1994,2023,10,49,48,M,F,16
30,22/12/2007,2023,10,46,44,M,F,16
42,15/05/2007,2023,10,37,36,M,F,16
30,6/3/2020,2023,10,34,31,M,F,16
18,30/03/1998,2023,10,44,46,M,F,16
26,14/02/2005,2023,10,42,43,M,F,16
29,9/5/2000,2023,10,49,44,M,F,16
18,22/08/2008,2023,10,46,34,M,F,16
29,26/09/2003,2023,10,45,46,M,F,16
25,22/02/2002,2023,10,48,41,M,F,16
43,24/08/2006,2023,10,43,41,M,F,16
18,9/3/2010,2023,10,33,33,M,F,16
30,1/2/1993,2023,10,52,51,M,F,17
55,4/12/1998,2023,10,49,47,M,F,17
55,19/02/2015,2023,10,31,31,M,F,17
55,14/02/2003,2023,10,57,42,M,F,17
29,19/09/1994,2023,10,60,58,M,F,17
55,24/03/2021,2023,10,58,34,M,F,17
42,22/06/2013,2023,10,37,35,M,F,17
2,15/12/1981,2023,10,69,67,M,F,17
18,12/11/1981,2023,10,65,64,M,F,17
43,11/2/2009,2023,10,40,41,M,F,17
30,29/01/2021,2023,10,53,35,M,F,17
30,26/09/2011,2023,10,47,41,M,F,17
55,26/09/2008,2023,10,38,38,M,F,17
43,22/02/2010,2023,10,50,43,M,F,17
11,18/06/1989,2023,10,52,50,M,F,17
43,9/9/2019,2023,10,29,34,M,F,17
18,15/05/1998,2023,10,,,M,F,17
18,15/05/1998,2023,10,46,45,M,F,17
30,19/04/2004,2023,10,39,38,M,F,17
18,18/02/2011,2023,10,32,30,M,F,17
25,6/2/2001,2023,10,53,44,M,F,17
48,29/08/2007,2023,10,35,37,I,F,17
35,13/04/2007,2023,10,52,50,M,F,17
71,24/11/1973,2023,10,68,64,M,F,17
19,21/08/2004,2023,10,43,42,M,F,17
56,22/05/2008,2023,10,40,35,M,F,17
30,23/04/2013,2023,10,65,51,M,F,18
30,20/02/1998,2023,10,48,48,M,F,18
55,5/3/1992,2023,10,50,49,M,F,18
30,9/10/1981,2023,10,70,64,M,F,18
55,15/06/2001,2023,10,56,41,M,F,18
30,18/08/2022,2023,10,34,39,M,F,18
55,10/4/2015,2023,10,51,60,M,F,18
30,2/7/2009,2023,10,40,39,M,F,18
30,24/11/2011,2023,10,46,50,M,F,18
41,17/04/1985,2023,10,60,55,M,F,18
30,21/06/2006,2023,10,40,39,M,F,18
72,27/09/2002,2023,10,58,51,M,F,18
2,31/03/2008,2023,10,48,53,M,F,18
3,14/02/2013,2023,10,39,41,M,F,18
30,17/08/1987,2023,10,61,60,M,F,18
18,2/4/2012,2023,10,40,31,M,F,18
30,23/06/2006,2023,10,42,42,M,F,18
55,7/10/2011,2023,10,36,31,M,F,18
55,22/07/2008,2023,10,36,30,M,F,18
18,5/10/2000,2023,10,68,53,M,F,18
43,25/05/1990,2023,10,51,51,M,F,18
18,12/7/2004,2023,10,37,36,M,M,18
30,11/3/2021,2023,10,59,46,M,F,18
18,13/02/2006,2023,10,55,47,M,F,18
18,27/12/1999,2023,10,55,51,M,F,18
48,,2023,10,56,54,M,F,18
43,18/01/2007,2023,10,40,40,M,F,18
18,6/3/2020,2023,10,29,23,M,F,18
29,6/2/1998,2023,10,54,51,M,F,18
30,13/11/2000,2023,10,43,43,M,F,19
55,22/03/2017,2023,10,55,48,M,F,19
19,14/07/1994,2023,10,51,48,M,F,19
55,28/06/2015,2023,10,29,32,M,F,19
36,7/1/2011,2023,10,41,34,M,F,19
30,15/05/2017,2023,10,45,41,M,F,19
55,21/11/2003,2023,10,55,51,M,F,19
30,26/02/1999,2023,10,45,47,M,F,19
18,5/9/1990,2023,10,62,67,M,F,19
18,5/12/1997,2023,10,54,49,M,F,19
55,7/12/2010,2023,10,42,33,M,F,19
30,18/11/2002,2023,10,43,41,M,F,19
17,28/04/2018,2023,10,38,39,M,F,19
30,24/06/2002,2023,10,48,41,M,F,19
18,12/5/2000,2023,10,50,49,M,F,19
30,28/12/2005,2023,10,41,,M,F,19
30,12/2/2013,2023,10,43,42,M,F,19
30,19/11/2008,2023,10,52,48,M,F,19
30,17/08/2003,2023,10,61,52,M,F,19
30,6/4/2000,2023,10,44,45,M,F,19
18,14/10/2011,2023,10,36,36,M,F,19
18,20/01/1995,2023,10,50,48,M,F,19
30,16/06/2003,2023,10,46,45,M,F,19
18,8/2/2014,2023,10,46,57,M,F,19
30,22/03/2021,2023,10,36,24,M,F,19
30,30/01/2010,2023,10,34,34,M,F,19
18,14/02/2017,2023,10,29,25,M,F,19
30,9/7/1999,2023,10,49,51,M,F,19
18,11/12/1987,2023,10,62,60,M,F,19
35,3/1/2001,2023,10,44,48,M,F,19
30,11/12/2013,2023,10,34,26,M,F,19
30,1/8/2005,2023,10,44,45,M,F,19
30,22/02/2018,2023,10,29,25,M,F,19
42,15/01/1999,2023,10,48,45,M,F,19
48,21/01/2011,2023,10,35,43,M,F,19
35,5/3/2014,2023,10,47,44,M,F,19
3,27/08/2004,2023,10,39,38,M,F,19
30,26/07/1994,2023,10,48,49,M,F,19
42,27/12/2007,2023,10,41,40,M,F,19
18,4/11/2016,2023,10,34,34,M,F,19
41,23/08/2010,2023,10,41,,F,F,19
59,26/04/2013,2023,10,51,48,M,F,19
25,25/06/1996,2023,10,53,45,M,F,19
30,8/3/2018,2023,10,36,34,M,F,20
30,25/02/2019,2023,10,32,28,M,F,20
30,5/3/2014,2023,10,60,54,M,F,20
30,8/5/2001,2023,10,43,41,M,F,20
30,16/02/2017,2023,10,38,37,M,F,20
43,31/05/1983,2023,10,80,68,M,F,20
29,14/09/2010,2023,10,44,44,M,F,20
41,13/08/1993,2023,10,48,48,M,F,20
43,15/11/2007,2023,10,40,49,M,F,20
56,25/05/2013,2023,10,44,39,M,F,20
43,28/05/2009,2023,10,42,33,M,F,20
25,22/02/2013,2023,10,37,29,M,F,20
43,18/12/1999,2023,10,58,49,M,F,20
42,31/12/2014,2023,10,32,33,M,F,20
30,24/03/1987,2023,10,59,54,M,F,20
18,21/12/1969,2023,10,71,68,M,F,20
18,12/8/2019,2023,10,31,29,M,F,20
30,8/8/1980,2023,10,65,66,M,F,20
30,5/12/1990,2023,10,54,54,M,F,20
18,19/07/2001,2023,10,60,48,M,F,20
30,17/02/1996,2023,10,55,52,F,F,20
18,12/8/1988,2023,10,57,55,M,F,20
29,18/09/1974,2023,10,72,68,M,F,20
29,4/3/1991,2023,10,55,52,M,F,20
3,2/5/2015,2023,10,36,35,M,F,21
30,12/2/2014,2023,10,43,45,M,F,23
30,18/02/2020,2023,10,26,25,M,F,23
42,23/01/2004,2023,10,47,40,M,F,23
18,27/08/2009,2023,10,42,37,M,F,23
18,22/11/2012,2023,10,37,45,M,F,23
18,14/02/2017,2023,10,35,30,M,F,23
43,11/11/2008,2023,10,39,34,M,F,23
30,2/8/1990,2023,10,53,61,M,F,23
18,11/2/2013,2023,10,34,31,M,F,23
30,13/11/2001,2023,10,45,39,M,F,23
47,26/07/2019,2023,10,28,26,M,F,23
18,7/3/2003,2023,10,55,42,M,F,23
43,6/11/2013,2023,10,35,37,M,F,23
29,7/3/2013,2023,10,42,29,M,F,23
59,19/04/1996,2023,10,50,47,F,F,23
43,27/04/2010,2023,10,36,41,M,F,23
55,15/12/2016,2023,10,42,40,M,F,23
43,8/11/2012,2023,10,35,34,M,F,23
26,3/12/1999,2023,10,48,42,M,F,23
18,20/12/2013,2023,10,31,28,M,F,23
17,28/10/2011,2023,10,36,36,M,F,23
29,4/2/2014,2023,10,47,28,M,F,23
55,18/06/2019,2023,10,31,26,M,F,24
55,13/05/2015,2023,10,29,38,M,F,24
55,24/10/2014,2023,10,42,30,M,F,24
30,1/4/2014,2023,10,35,36,M,F,24
18,28/10/2009,2023,10,37,34,M,F,24
55,5/9/1997,2023,10,49,52,M,F,24
43,5/9/2016,2023,10,26,35,M,F,24
30,3/4/2017,2023,10,28,23,M,F,24
29,28/03/2014,2023,10,33,33,M,F,24
29,28/03/2018,2023,10,31,30,M,F,24
43,7/11/2000,2023,10,45,45,M,F,24
42,29/04/2022,2023,10,27,27,M,F,24
42,16/06/2017,2023,10,46,37,M,F,24
66,14/04/2012,2023,10,34,30,M,F,24
43,12/5/2007,2023,10,52,49,M,F,24
29,26/04/2021,2023,10,41,30,M,F,24
17,17/02/2003,2023,10,42,39,M,F,24
43,7/3/2005,2023,10,39,36,M,F,24
29,2/2/2001,2023,10,60,54,M,F,24
2,17/09/2015,2023,10,53,49,M,F,24
42,29/10/2019,2023,10,23,23,M,F,24
35,22/08/2017,2023,10,36,37,M,F,24
71,16/12/2015,2023,10,71,41,M,F,24
43,13/08/1992,2023,10,54,49,M,F,24
29,4/1/1997,2023,10,51,44,M,F,24
55,15/12/2005,2023,10,55,39,M,F,25
55,11/11/2020,2023,10,36,35,M,F,25
55,12/9/1993,2023,10,50,49,M,F,25
30,6/3/1990,2023,10,51,53,M,F,25
55,20/09/2012,2023,10,40,30,M,F,25
48,17/04/1985,2023,10,61,63,M,F,25
30,14/02/2012,2023,10,39,39,M,F,25
55,24/11/1990,2023,10,55,57,M,F,25
43,20/01/1992,2023,10,63,58,M,F,25
29,31/10/1991,2023,10,55,52,M,F,25
30,11/3/1996,2023,10,47,46,M,F,25
29,8/2/1999,2023,10,44,47,M,F,25
27,23/04/1985,2023,10,62,,M,F,25
37,18/10/1997,2023,10,46,45,M,F,25
42,24/09/2021,2023,10,59,64,M,F,25
43,15/12/2017,2023,10,33,33,M,F,25
29,29/04/2014,2023,10,64,52,M,F,25
18,27/01/2006,2023,10,37,34,M,F,25
18,19/03/2010,2023,10,39,37,M,F,25
43,12/12/1997,2023,10,46,49,M,F,25
18,3/2/2012,2023,10,30,32,M,F,25
18,26/12/2005,2023,10,41,51,M,F,25
25,12/12/2005,2023,10,44,40,M,F,25
17,20/03/2001,2023,10,43,41,M,F,25
55,5/4/2016,2023,10,35,0,M,F,25
55,29/08/2006,2023,10,43,58,M,F,25
30,28/09/1983,2023,10,58,57,M,F,25
29,18/01/2018,2023,10,40,43,M,F,25
55,16/02/2018,2023,10,29,23,M,F,26
55,29/04/2022,2023,10,39,48,M,F,26
42,14/02/2013,2023,10,35,33,M,F,26
30,8/6/2010,2023,10,44,46,M,F,26
30,7/11/2000,2023,10,53,43,M,F,26
18,14/08/1971,2023,10,70,72,M,F,26
55,30/12/2005,2023,10,46,41,M,F,26
55,5/12/2017,2023,10,30,27,M,F,26
42,16/02/2007,2023,10,44,45,M,F,26
42,22/09/1981,2023,10,60,,M,F,26
30,10/7/1993,2023,10,66,53,M,F,26
43,29/01/1992,2023,10,57,60,M,F,26
2,26/05/1997,2023,10,53,52,M,F,26
30,31/01/2008,2023,10,37,31,M,F,26
58,19/08/2016,2023,10,40,27,M,F,26
30,4/3/1999,2023,10,53,53,M,F,26
58,28/11/2016,2023,10,27,27,M,F,26
21,11/4/2007,2023,10,38,35,M,F,26
43,15/05/2003,2023,10,41,41,M,F,26
30,24/03/2017,2023,10,38,53,M,F,27
55,8/5/2009,2023,10,34,35,M,F,27
48,29/04/2021,2023,10,37,36,M,F,27
55,28/11/1990,2023,10,57,58,M,F,27
2,19/11/1998,2023,10,45,41,M,F,27
18,17/11/2012,2023,10,40,44,M,F,27
18,7/10/2019,2023,10,27,25,M,F,27
41,11/11/2002,2023,10,46,41,M,F,27
55,15/10/2013,2023,10,47,47,M,F,27
43,27/11/2001,2023,10,52,54,M,F,27
30,17/11/2013,2023,10,53,54,M,F,27
42,27/12/2020,2023,10,35,34,M,F,27
12,3/11/2008,2023,10,36,34,M,F,27
52,31/12/1977,2023,10,68,64,M,F,27
19,16/02/2018,2023,10,24,27,M,F,27
30,12/3/1994,2023,10,54,48,M,F,27
2,13/04/2009,2023,10,42,48,M,F,27
30,26/05/2014,2023,10,32,32,M,F,27
42,29/05/1993,2023,10,49,49,M,F,27
29,13/02/2015,2023,10,31,30,M,F,27
18,12/4/1989,2023,10,54,53,M,F,27
33,3/12/1985,2023,10,59,56,M,F,27
29,18/09/2015,2023,10,35,38,M,F,27
30,16/05/2000,2023,10,42,43,M,F,27
30,17/08/2006,2023,10,39,36,M,F,27
30,25/09/2019,2023,10,26,27,M,F,27
18,14/05/1999,2023,10,51,53,M,F,27
29,7/5/1994,2023,10,50,51,M,F,27
30,2/6/2006,2023,10,38,34,M,F,27
29,28/07/2012,2023,10,38,37,M,F,27
56,4/2/2012,2023,10,44,45,M,F,27
18,29/11/2002,2023,10,50,46,M,F,28
18,5/4/2005,2023,10,39,39,M,F,28
18,3/6/2005,2023,10,62,53,M,F,28
69,7/1/1996,2023,10,53,44,M,F,29
69,17/02/1988,2023,10,62,56,M,F,29
21,18/04/2006,2023,10,35,34,M,F,30
25,31/01/2019,2023,10,29,26,M,F,30
30,22/09/1999,2023,10,52,48,M,F,30
2,19/02/2009,2023,10,46,35,M,F,30
18,15/12/2021,2023,10,34,29,M,F,30
30,4/12/2020,2023,10,38,35,M,F,30
42,16/12/2015,2023,10,41,28,M,F,30
18,12/2/2014,2023,10,30,31,M,F,30
30,22/02/1985,2023,10,57,58,M,F,30
35,10/9/2012,2023,10,63,46,M,F,30
30,13/03/1998,2023,10,51,49,M,F,30
42,13/04/1975,2023,10,73,69,M,F,30
30,12/5/2005,2023,10,43,43,M,F,30
25,14/10/2006,2023,10,44,45,M,F,30
30,3/5/1999,2023,10,49,43,M,F,30
29,5/4/1992,2023,10,58,54,M,F,30
18,3/6/1991,2023,10,61,55,M,F,30
30,6/3/1998,2023,10,53,45,M,F,30
42,24/06/2011,2023,10,40,34,M,F,30
30,18/11/2016,2023,10,37,37,M,F,30
55,8/9/2016,2023,10,,72,M,F,30
3,14/02/2015,2023,10,72,73,M,F,30
29,4/6/2021,2023,10,35,24,M,F,30
70,11/9/2002,2023,10,41,38,M,F,30
66,18/12/2009,2023,10,47,48,M,F,30
30,15/05/2008,2023,10,39,34,M,F,30
30,24/05/2002,2023,10,42,38,M,F,30
30,8/10/1992,2023,10,53,46,M,F,30
30,7/6/2002,2023,10,56,39,M,F,30
30,26/11/2015,2023,10,45,49,M,F,31
30,11/4/1984,2023,10,62,60,M,F,31
30,20/09/2007,2023,10,37,33,M,F,31
30,22/03/2011,2023,10,46,45,M,F,31
55,26/03/2004,2023,10,43,37,M,F,31
30,6/6/1995,2023,10,57,43,M,F,31
30,31/08/2011,2023,10,45,42,M,F,31
30,22/10/2004,2023,10,49,45,M,F,31
30,20/06/1977,2023,10,67,63,M,F,31
30,10/12/2001,2023,10,52,43,M,F,31
30,4/5/1977,2023,10,74,75,M,F,31
30,18/12/2004,2023,10,40,40,M,F,31
30,22/09/2007,2023,10,51,38,M,F,31
30,25/10/2013,2023,10,57,53,M,F,31
30,22/02/2010,2023,10,39,42,M,F,31
18,17/12/1999,2023,10,55,49,M,F,31
30,10/2/2012,2023,10,0,32,M,F,31
30,22/03/2011,2023,10,42,43,M,F,31
47,4/4/2023,2023,10,29,27,M,F,31
55,29/07/2020,2023,10,31,36,M,F,31
30,18/05/2000,2023,10,45,44,M,F,31
30,18/10/2008,2023,10,48,39,M,F,31
30,23/04/1988,2023,10,56,56,M,F,31
30,3/8/2012,2023,10,31,31,M,F,31
18,26/11/2008,2023,10,41,41,M,F,31
70,24/01/2020,2023,10,28,22,M,F,31
18,17/06/2005,2023,10,41,38,M,F,31
18,30/03/2012,2023,10,34,32,M,F,31
29,18/09/2017,2023,10,34,33,M,F,31
29,17/09/1999,2023,10,43,45,M,F,31
33,20/02/1992,2023,11,49,49,M,F,1
35,13/10/1990,2023,11,57,54,M,F,1
30,4/12/1996,2023,11,48,51,M,F,1
43,14/03/2014,2023,11,31,33,M,F,1
43,20/06/1991,2023,11,54,50,M,F,1
30,7/6/2000,2023,11,44,44,M,F,1
30,11/12/1992,2023,11,52,50,M,F,1
33,13/02/2017,2023,11,33,33,M,F,1
42,12/12/2018,2023,11,32,31,M,F,1
30,14/06/2012,2023,11,29,31,M,F,1
18,26/10/2015,2023,11,37,33,M,F,1
30,6/2/1997,2023,11,46,46,M,F,1
47,9/9/2010,2023,11,41,39,M,F,1
70,16/07/1995,2023,11,47,50,M,F,1
30,18/01/2018,2023,11,45,37,M,F,1
33,7/1/2008,2023,11,43,44,M,F,1
47,27/11/2014,2023,11,38,29,M,F,1
18,5/1/2005,2023,11,39,39,M,F,1
18,13/10/1998,2023,11,53,46,M,F,1
18,25/01/2018,2023,11,24,24,M,F,1
30,23/05/1991,2023,11,50,50,M,F,2
30,9/7/1991,2023,11,51,52,M,F,2
55,30/03/2012,2023,11,40,38,M,F,3
33,20/02/1998,2023,11,47,46,M,F,3
55,11/7/2019,2023,11,27,26,M,F,3
55,18/02/2020,2023,11,26,40,M,F,3
30,12/3/1999,2023,11,57,54,M,F,3
42,14/10/1973,2023,11,70,67,M,F,3
43,18/01/2003,2023,11,54,52,M,F,3
43,7/1/2008,2023,11,55,39,M,F,3
19,31/03/1989,2023,11,63,61,M,F,3
42,14/07/2011,2023,11,39,29,M,F,3
19,18/10/1990,2023,11,51,50,M,F,3
55,29/08/2017,2023,11,27,26,M,F,3
47,19/02/2008,2023,11,36,34,M,F,3
55,4/2/2009,2023,11,50,47,M,F,3
58,5/4/2017,2023,11,30,26,M,F,3
19,1/6/2007,2023,11,44,53,M,F,3
47,18/04/1998,2023,11,50,51,M,F,3
29,30/08/2000,2023,11,59,48,M,F,3
29,5/8/2002,2023,11,41,39,M,F,4
63,28/05/1989,2023,11,59,54,M,F,5
4,9/9/1998,2023,11,70,57,M,F,5
46,19/12/2020,2023,11,29,26,M,F,6
26,25/05/1992,2023,11,51,47,M,F,6
55,1/12/1995,2023,11,48,47,M,F,6
55,19/08/2005,2023,11,46,57,M,F,6
43,20/06/2001,2023,11,52,48,M,F,6
26,28/11/1997,2023,11,46,47,M,F,6
26,4/9/1994,2023,11,49,50,M,F,6
29,17/07/1992,2023,11,51,50,M,F,6
30,13/02/2013,2023,11,32,26,M,F,6
29,4/10/2013,2023,11,45,33,M,F,6
2,7/6/2012,2023,11,30,28,M,F,6
18,12/2/2020,2023,11,33,29,M,F,6
18,13/12/2006,2023,11,38,36,M,F,6
18,15/03/2023,2023,11,27,26,M,F,6
29,20/05/2011,2023,11,43,41,M,F,6
18,3/8/1983,2023,11,60,58,M,F,6
18,29/05/1998,2023,11,56,52,M,F,6
55,9/6/2023,2023,11,32,25,M,F,6
43,7/6/2010,2023,11,32,39,M,F,6
17,5/4/2021,2023,11,36,31,F,F,6
68,6/4/2010,2023,11,34,34,M,F,6
42,15/04/2021,2023,11,33,23,M,F,6
18,15/02/2017,2023,11,36,43,M,F,6
25,24/05/2019,2023,11,25,24,M,F,6
16,27/04/2015,2023,11,65,80,M,F,6
18,15/10/2007,2023,11,40,40,M,F,6
55,23/08/2005,2023,11,44,43,M,F,7
55,3/6/2015,2023,11,32,37,M,F,7
18,22/02/2016,2023,11,26,28,M,F,7
18,1/12/2010,2023,11,32,30,M,F,7
29,5/12/2003,2023,11,39,36,M,F,7
12,28/12/2015,2023,11,41,37,M,F,7
18,25/02/1997,2023,11,50,48,M,F,7
66,10/1/2003,2023,11,51,49,M,F,7
29,21/04/2017,2023,11,31,35,M,F,7
17,26/09/2011,2023,11,33,31,M,F,7
30,3/11/2015,2023,11,30,30,M,F,7
21,29/11/2002,2023,11,43,42,M,F,7
30,19/11/1988,2023,11,54,56,M,F,7
18,17/01/1994,2023,11,55,55,M,F,7
29,26/09/2014,2023,11,39,36,M,F,7
18,10/10/2017,2023,11,47,46,M,F,7
30,7/2/1986,2023,11,59,54,M,F,7
66,20/09/1993,2023,11,68,55,M,F,7
30,4/9/2008,2023,11,35,37,M,F,7
55,12/12/1986,2023,11,57,53,M,F,8
2,,2023,11,36,30,M,F,8
30,26/02/2007,2023,11,53,49,M,F,8
36,14/04/2016,2023,11,35,32,M,F,8
18,19/05/1987,2023,11,62,60,M,F,8
55,8/12/2017,2023,11,30,34,M,F,8
17,10/12/1997,2023,11,44,44,M,F,8
55,28/06/2005,2023,11,36,33,M,F,8
18,28/01/1999,2023,11,46,50,M,F,8
18,18/08/1995,2023,11,51,51,M,F,8
18,15/12/1986,2023,11,59,61,M,F,8
64,7/11/1992,2023,11,50,48,M,F,8
55,2/10/2015,2023,11,31,31,M,F,8
18,2/2/2007,2023,11,41,33,M,F,8
65,15/09/1990,2023,11,60,59,F,M,8
18,14/09/2018,2023,11,36,30,M,F,8
30,18/12/1976,2023,11,63,64,M,F,8
18,6/3/2009,2023,11,37,37,M,F,8
42,29/06/2018,2023,11,29,26,M,F,8
3,12/12/2018,2023,11,60,34,M,F,8
18,18/12/2009,2023,11,39,31,M,F,8
18,18/11/1983,2023,11,70,68,M,F,8
29,9/11/2018,2023,11,45,28,M,F,8
18,19/05/2000,2023,11,49,43,M,F,8
30,16/03/2000,2023,11,44,41,M,F,8
30,29/09/1998,2023,11,52,54,M,F,8
18,9/7/1997,2023,11,54,48,M,F,8
55,11/4/2017,2023,11,45,44,M,F,8
3,12/10/2019,2023,11,31,27,M,F,8
18,28/06/2002,2023,11,46,44,M,F,8
37,6/7/2001,2023,11,43,43,M,F,8
29,16/02/2001,2023,11,51,49,M,F,8
32,16/01/1995,2023,11,49,47,M,F,8
19,2/3/2016,2023,11,38,31,M,F,9
55,9/2/2006,2023,11,54,52,M,F,9
18,22/01/1983,2023,11,63,62,M,F,9
30,6/5/1994,2023,11,53,53,M,F,9
2,10/6/2010,2023,11,48,36,M,F,9
33,15/08/2006,2023,11,41,40,M,F,9
18,26/08/2011,2023,11,33,30,M,F,9
72,17/12/1987,2023,11,61,63,M,F,9
21,29/05/2021,2023,11,52,43,M,F,9
30,29/09/2007,2023,11,44,38,M,F,9
18,4/5/2012,2023,11,47,40,M,F,9
18,10/2/2020,2023,11,32,32,M,F,9
17,11/10/2000,2023,11,47,47,M,F,9
18,23/12/1993,2023,11,48,48,M,F,9
55,19/11/1981,2023,11,71,69,M,F,9
27,19/05/2002,2023,11,47,36,M,F,9
30,14/08/1987,2023,11,54,54,M,F,9
18,10/5/1983,2023,11,60,54,M,F,9
18,10/12/2012,2023,11,40,34,M,F,9
18,14/11/2015,2023,11,39,35,M,F,9
26,5/2/1987,2023,11,56,52,M,F,9
30,16/10/2021,2023,11,31,31,M,F,9
2,11/11/2011,2023,11,53,45,M,F,9
27,11/9/1997,2023,11,50,52,M,F,9
30,4/9/2015,2023,11,45,38,M,F,9
25,21/10/2005,2023,11,45,44,M,F,10
36,19/08/1999,2023,11,49,50,M,F,10
30,14/02/2022,2023,11,29,26,M,F,10
21,9/11/2007,2023,11,44,33,M,F,10
30,30/01/2004,2023,11,48,38,M,F,10
30,13/07/2006,2023,11,36,36,M,F,10
55,20/08/2013,2023,11,30,29,M,F,10
2,19/04/2018,2023,11,26,23,M,F,10
30,27/10/2022,2023,11,30,29,M,F,10
30,26/02/1996,2023,11,53,56,M,F,10
30,6/4/2011,2023,11,39,38,M,F,10
48,19/10/2012,2023,11,30,30,M,F,10
43,18/09/2012,2023,11,45,38,M,F,10
55,5/7/2010,2023,11,47,42,M,F,10
62,6/11/2020,2023,11,28,28,M,F,10
29,17/01/1997,2023,11,67,61,M,F,10
30,16/05/2008,2023,11,39,34,M,F,10
30,19/01/1982,2023,11,70,66,M,F,10
42,15/11/2002,2023,11,53,49,M,F,10
55,29/09/2010,2023,11,36,34,M,F,10
18,28/10/1999,2023,11,47,46,M,F,10
18,25/11/2005,2023,11,55,55,M,F,10
41,6/1/2012,2023,11,49,56,M,F,10
42,22/04/2015,2023,11,67,49,M,F,12
30,26/10/2021,2023,11,26,31,M,F,13
30,28/04/1992,2023,11,52,52,M,F,13
18,12/2/2014,2023,11,41,37,M,F,13
30,12/9/1993,2023,11,49,51,M,F,13
18,23/08/2005,2023,11,36,34,M,F,13
36,10/11/2005,2023,11,37,35,M,F,13
55,15/07/2000,2023,11,40,41,M,F,13
43,13/12/2017,2023,11,32,36,M,F,13
30,11/10/2018,2023,11,34,32,M,F,13
43,11/4/2013,2023,11,32,28,M,F,13
18,28/08/2009,2023,11,42,36,M,F,13
29,27/11/2006,2023,11,46,47,M,F,13
30,28/07/1965,2023,11,79,78,M,F,13
43,2/4/2001,2023,11,58,53,M,F,13
47,11/4/2000,2023,11,51,45,M,F,13
30,26/03/1993,2023,11,48,53,M,F,13
55,6/2/2014,2023,11,45,35,M,F,13
29,21/08/2008,2023,11,51,43,M,F,13
42,16/02/2007,2023,11,45,44,M,F,13
21,31/12/2007,2023,11,43,34,M,F,13
29,8/7/1996,2023,11,59,51,M,F,13
55,18/06/2007,2023,11,44,38,M,F,13
42,23/12/1983,2023,11,62,55,M,F,13
66,31/08/2017,2023,11,27,29,M,F,13
